transcript_id,101112C14,101112H14,123C14,123H14,131415C14,131415H14,45C14,45H14,6C14,789H14,7C14,89C14
Montipora_capitata_HIv3___TS.g26936.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.730_t,0,10,4,0,12,13,0,0,0,23,0,23
Montipora_capitata_HIv3___RNAseq.g5251.t1,0,0,13,8,0,0,0,0,0,4,0,18
Montipora_capitata_HIv3___TS.g26971.t2,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g26975.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g26978.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g26979.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5263.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5264.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5268.t1,0,0,11,0,4,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5270.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5271.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5272.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5273.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5274.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g26992.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5275.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5276.t1,0,1,0,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g5277.t1,0,3,0,0,0,0,0,0,0,4,0,3
Montipora_capitata_HIv3___RNAseq.g5278.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5279.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5280.t1,0,0,0,0,0,0,0,0,0,0,0,20
Montipora_capitata_HIv3___RNAseq.g5281.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5284.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5285.t1,0,0,0,0,0,0,0,0,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g5286.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5287.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27007.t1,0,0,0,0,0,0,0,0,0,0,7,0
Montipora_capitata_HIv3___TS.g27008.t1,0,0,0,0,0,4,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5293.t1,0,8,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27020.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5307.t1,0,4,0,0,3,0,0,0,1,0,0,0
Montipora_capitata_HIv3___RNAseq.g5308.t1,0,0,0,12,0,0,21,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5314.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27053.t1a,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5336.t1,0,0,6,11,0,19,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5337.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5338.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27057.t1,0,0,0,0,0,0,0,0,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g5341.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5345.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5346.t1,0,0,0,10,0,0,3,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5349.t1,0,4,0,0,4,4,3,6,0,2,0,8
Montipora_capitata_HIv3___RNAseq.g5350.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27070.t1,0,0,0,0,0,0,0,0,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g5353.t1,0,0,0,0,0,4,0,0,21,0,0,0
Montipora_capitata_HIv3___RNAseq.g5354.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5355.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5356.t1,0,0,0,0,0,0,0,3,0,2,0,0
Montipora_capitata_HIv3___TS.g27076.t1,0,0,0,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g5359.t1,0,0,8,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5360.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5361.t1,0,5,2,7,4,2,0,1,3,4,2,12
Montipora_capitata_HIv3___RNAseq.g5375.t1,0,0,0,0,0,3,0,0,0,6,0,7
Montipora_capitata_HIv3___RNAseq.g5377.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5379.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5384.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5384.t1a,0,6,14,0,0,0,0,15,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g5385.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5387.t1,0,0,0,10,3,0,3,0,0,10,0,0
Montipora_capitata_HIv3___RNAseq.g5388.t1c,0,0,0,0,8,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5388.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5388.t1a,0,0,0,0,0,0,0,0,0,0,8,0
Montipora_capitata_HIv3___RNAseq.g5410.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27146.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5424.t1,0,0,0,7,1,1,0,1,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g5426.t1,0,0,11,14,13,16,0,0,0,1,0,4
Montipora_capitata_HIv3___RNAseq.g5431.t1,0,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g5432.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5434.t1,0,11,13,0,0,4,0,0,0,0,10,12
Montipora_capitata_HIv3___RNAseq.g5435.t1,0,0,5,0,3,2,0,0,8,6,6,1
Montipora_capitata_HIv3___RNAseq.g5436.t1,0,7,3,2,11,5,0,0,0,3,32,0
Montipora_capitata_HIv3___RNAseq.g5454.t1,0,0,0,3,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27180.t3,0,0,0,4,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5457.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5458.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5466.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5467.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5468.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5469.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5470.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5471.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5475.t1,0,0,0,9,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5476.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27198.t1,0,0,6,0,0,0,0,0,0,0,7,0
Montipora_capitata_HIv3___RNAseq.g5479.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5480.t1,0,0,0,0,0,0,0,11,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5481.t1,0,3,0,0,2,4,0,0,2,3,8,3
Montipora_capitata_HIv3___RNAseq.g5482.t1,0,0,0,0,1,0,0,0,0,0,4,0
Montipora_capitata_HIv3___RNAseq.g5495.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5501.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5502.t1,0,0,0,0,0,2,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27222.t2,0,0,0,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g5505.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5506.t1,0,2,0,4,0,0,0,0,8,0,0,0
Montipora_capitata_HIv3___RNAseq.g5507.t1,0,0,10,0,7,0,0,0,4,0,2,0
Montipora_capitata_HIv3___RNAseq.g5511.t1,0,0,0,0,0,16,0,0,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g5513.t1,0,0,0,0,0,0,0,0,0,1,0,0
Montipora_capitata_HIv3___RNAseq.g5525.t1,0,0,10,5,3,0,0,1,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g5526.t1,0,0,1,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g5527.t1,0,5,0,0,8,2,0,0,0,2,0,4
Montipora_capitata_HIv3___RNAseq.g5533.t1,0,0,3,0,3,3,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27253.t1,0,0,0,0,0,0,2,0,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g5534.t1,0,2,0,0,5,2,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27271.t1,0,3,2,0,8,0,0,1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g5554.t1,0,0,6,0,0,4,0,0,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g5555.t1,0,0,2,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5560.t1,0,0,3,0,0,4,0,0,0,0,0,6
Montipora_capitata_HIv3___TS.g27280.t1,0,2,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5564.t1,0,0,0,0,0,4,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5566.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5567.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27288.t1c,0,0,0,0,7,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27288.t1b,0,0,0,0,0,10,0,0,10,0,14,7
Montipora_capitata_HIv3___TS.g27288.t1a,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5570.t1,0,0,0,2,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5571.t1,0,0,0,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___TS.g27292.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5574.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5575.t1,0,0,3,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27297.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5576.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5577.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5578.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5579.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5580.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27304.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5583.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5584.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5585.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27307.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5587.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5589.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27311.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5592.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5593.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5594.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5597.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5598.t1,0,4,6,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27318.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27319.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5600.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27321.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5604.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27323.t1,0,0,0,0,0,3,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5606.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5607.t2,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27329.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5609.t1,0,0,0,0,0,0,0,0,0,1,0,2
Montipora_capitata_HIv3___RNAseq.g5610.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5611.t1,0,0,1,65,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5612.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5613.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27335.t1,0,2,0,0,0,0,0,0,4,0,0,0
Montipora_capitata_HIv3___RNAseq.g5616.t1,0,0,0,0,0,0,0,0,8,0,0,0
Montipora_capitata_HIv3___RNAseq.g5617.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27339.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27346.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5626.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5629.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27351.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5630.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5631.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5632.t1,0,0,2,2,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5633.t1,0,1,1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27356.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27357.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5639.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5640.t1,0,0,2,0,0,0,0,0,2,0,0,2
Montipora_capitata_HIv3___RNAseq.g5641.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5642.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5643.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5644.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5646.t1a,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5646.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5646.t1c,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5647.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5648.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27371.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5652.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5654.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5655.t1,0,0,0,7,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5656.t1,0,0,3,0,0,0,11,0,3,0,0,0
Montipora_capitata_HIv3___TS.g27379.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5658.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5659.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5660.t1,0,1,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5661.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5662.t1,0,0,0,0,4,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5664.t1,0,0,0,0,0,3,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5665.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27393.t1,0,0,0,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g5672.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5673.t1,0,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5674.t1,0,0,0,2,11,0,0,0,0,2,0,0
Montipora_capitata_HIv3___TS.g27397.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5676.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5677.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5678.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5683.t1,0,0,6,0,1,3,0,0,9,0,0,0
Montipora_capitata_HIv3___RNAseq.g5684.t1,0,0,0,0,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5687.t1,0,0,0,3,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5688.t1,0,0,0,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g5689.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5690.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5691.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5692.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5693.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5694.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5695.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5696.t1,0,0,0,0,1,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5697.t1,0,0,1,0,0,0,0,0,0,0,1,0
Montipora_capitata_HIv3___TS.g27422.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5700.t1,0,2,1,0,3,1,1,0,1,1,1,1
Montipora_capitata_HIv3___RNAseq.g5701.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27427.t1,0,4,0,0,0,0,0,0,0,9,0,0
Montipora_capitata_HIv3___RNAseq.g5707.t1,0,0,8,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27434.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5712.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27436.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27437.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5716.t1,0,0,3,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27443.t1,0,2,0,0,0,0,0,0,8,13,0,1
Montipora_capitata_HIv3___TS.g27444.t1,0,0,0,0,0,0,0,0,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g5720.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27446.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5722.t1,0,0,0,0,0,0,0,0,0,0,2,0
Montipora_capitata_HIv3___TS.g27448.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5724.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5725.t1,0,0,0,0,0,0,0,0,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g5727.t1,0,0,0,1,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g5729.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5736.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27461.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5749.t1,0,0,0,0,7,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5750.t1,0,1,0,0,18,1,0,0,0,0,0,10
Montipora_capitata_HIv3___RNAseq.g5755.t1,0,2,1,2,1,2,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5756.t1a,0,0,15,0,0,3,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5756.t1b,0,0,0,0,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27489.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5761.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5762.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5763.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5764.t1,0,0,0,3,1,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5766.t1,0,0,0,0,0,0,0,0,0,0,9,0
Montipora_capitata_HIv3___RNAseq.g5767.t1b,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5768.t1,0,0,0,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g5773.t1,0,0,11,0,0,4,0,0,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g5781.t1,0,0,0,4,0,0,1,0,0,3,0,1
Montipora_capitata_HIv3___RNAseq.g5784.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5785.t1,0,0,5,0,1,0,0,0,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g5786.t1,0,0,12,11,0,8,0,0,0,9,0,29
Montipora_capitata_HIv3___TS.g27521.t1,0,0,0,0,0,16,0,8,0,0,3,0
Montipora_capitata_HIv3___RNAseq.g5791.t1,0,0,0,0,0,0,0,2,0,0,0,0
Montipora_capitata_HIv3___TS.g27531.t1,0,0,0,4,0,0,0,0,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g5798.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5799.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5801.t1,0,15,4,0,0,6,0,0,7,0,0,0
Montipora_capitata_HIv3___RNAseq.g5802.t1,0,0,0,0,0,0,0,11,0,0,3,0
Montipora_capitata_HIv3___TS.g27543.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5809.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5810.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5818.t1,0,0,2,2,0,2,0,0,0,1,4,2
Montipora_capitata_HIv3___RNAseq.g5819.t1,0,0,0,0,0,0,0,0,1,2,0,0
Montipora_capitata_HIv3___RNAseq.g5820.t1,0,2,2,0,1,1,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5821.t1,0,0,1,0,0,1,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5824.t1,0,4,5,1,2,1,0,1,0,3,1,4
Montipora_capitata_HIv3___RNAseq.g5825.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5826.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5827.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5828.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5829.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5830.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5831.t1,0,0,0,3,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5832.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g27569.t1,0,0,0,0,0,0,0,0,0,0,0,0
